 176062.625000, 176275.750000, 176577.875000, 176767.250000, 178655.500000, 180497.375000, 182151.250000, 184154.250000, 199079.750000, 214349.625000 , 335492.500000 , 243582.000000 , 1588745.500000 , 1534066.125000 , 1352179.500000 , 1369275.750000 ec

230.875000 , 209.750000 , 299.000000 , 184.750000 , 1885.250000 , 1838.875000 , 1562.750000 , 1998.625000 , 14919.250000 , 15264.875000 , 14989.625000 , 14981.875000 , 174858.375000 , 200176.875000 , 191653.125000 , 177249.250000 

 93336.0000, 93329.0000, 93343.0000, 93354.0000, 93327.0000, 93322.0000, 93333.0000, 93370.0000, 93292.0000, 93101.00000, 116374.00000, 93139.00000, 36795.00000, 29485.00000, 49241.00000, 81853.000000 

 128222.000000 , 128297.000000 , 128380.000000 , 128493.000000 , 128537.000000 , 129185.000000 , 129861.000000 , 130434.000000 , 131081.000000 , 136295.000000 , 198049.000000 , 147442.000000 , 707900.000000 , 667596.000000 , 582348.000000 , 601607.000000 
